target_price,area,floorRange,noOfUnits,typeOfSale,district,typeOfArea,street,project,marketSegment,contract_date_dt,days_since_1st_trans,age_bin,tenure_bin,latitude,longitude
2550000,146.0,Floor 16-20,1,3,20,Strata,SIN MING WALK,THOMSON GRAND,RCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.3651436409626798,103.83014515696925
2330000,91.0,Floor 11-15,1,3,1,Strata,CLUB STREET,EMERALD GARDEN,RCR,2024-01-01,610,"(178.3, 198.0]",999 yrs,1.281548629255539,103.84647257005695
2500000,129.0,Floor 16-20,1,3,10,Strata,GRANGE ROAD,SPRING GROVE,CCR,2024-01-01,610,"(20.7, 40.4]",99 yrs,1.2975724782690299,103.82697915937811
1528800,118.0,Floor 01-05,1,3,5,Strata,FABER HEIGHTS,FABER CREST,OCR,2024-01-01,610,"(20.7, 40.4]",99 yrs,1.3232459039951459,103.75737161539601
1300000,82.0,Floor 06-10,1,3,20,Strata,SIN MING WALK,THE GARDENS AT BISHAN,RCR,2024-01-01,610,"(20.7, 40.4]",99 yrs,1.36497333869878,103.83068715829076
1410000,91.0,Floor 11-15,1,3,19,Strata,HOUGANG STREET 11,THE MINTON,OCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.3514444034172692,103.88181731927492
1930000,136.0,Floor 01-05,1,3,19,Strata,UPPER SERANGOON VIEW,BOATHOUSE RESIDENCES,OCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.3760117099323512,103.90242737356935
2400000,119.0,Floor 11-15,1,3,19,Strata,KOVAN ROAD,KOVAN RESIDENCES,OCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.3610780830618485,103.88525140239527
2250000,142.0,Floor 01-05,1,3,5,Strata,WEST COAST ROAD,VARSITY PARK CONDOMINIUM,OCR,2024-01-01,610,"(20.7, 40.4]",99 yrs,1.294455883210807,103.76892031268659
785000,38.0,Floor 06-10,1,3,14,Strata,SIMS DRIVE,SIMS URBAN OASIS,RCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.3195074199446093,103.88100529027756
1225000,105.0,Floor 06-10,1,3,18,Strata,SIMEI RISE,CHANGI RISE CONDOMINIUM,OCR,2024-01-01,610,"(20.7, 40.4]",99 yrs,1.34861038545995,103.96056372190351
1860000,108.0,Floor 11-15,1,3,5,Strata,DOVER RISE,HERITAGE VIEW,RCR,2024-01-01,610,"(20.7, 40.4]",99 yrs,1.304416722314186,103.78427862672272
1550000,72.0,Floor 21-25,1,3,3,Strata,DUNDEE ROAD,QUEENS PEAK,RCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.294336667488726,103.80702012733846
1530000,105.0,Floor 01-05,1,3,15,Strata,JALAN SEMPADAN,VILLA MARINA,OCR,2024-01-01,610,"(20.7, 40.4]",99 yrs,1.3113982282261332,103.92747802473295
1708888,103.0,Floor 11-15,1,3,5,Strata,JALAN LEMPENG,THE TRILINQ,OCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.3186313361523327,103.76113716107005
745000,40.0,Floor 11-15,1,3,16,Strata,TANAH MERAH KECHIL LINK,URBAN VISTA,OCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.3275760895994406,103.9444987913742
2100000,123.0,Floor 11-15,1,3,16,Strata,BAYSHORE ROAD,COSTA DEL SOL,OCR,2024-01-01,610,"(20.7, 40.4]",99 yrs,1.3119948568752398,103.94027285891836
1435000,97.0,Floor 01-05,1,3,16,Strata,TANAH MERAH KECHIL LINK,URBAN VISTA,OCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.3275760895994406,103.9444987913742
1100000,78.0,Floor 11-15,1,3,19,Strata,UPPER SERANGOON VIEW,BOATHOUSE RESIDENCES,OCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.3760117099323512,103.90242737356935
865000,89.0,Floor 01-05,1,3,18,Strata,SIMEI STREET 1,MELVILLE PARK,OCR,2024-01-01,610,"(20.7, 40.4]",99 yrs,1.3467311803366386,103.95860745763389
758000,41.0,Floor 06-10,1,3,16,Strata,TANAH MERAH KECHIL LINK,URBAN VISTA,OCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.3275760895994406,103.9444987913742
1550000,80.0,Floor 11-15,1,3,13,Strata,PHENG GECK AVENUE,SENNETT RESIDENCE,RCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.3318347854082508,103.86965527462223
1718000,162.0,Floor 01-05,1,3,23,Strata,BUKIT BATOK STREET 52,GUILIN VIEW,OCR,2024-01-01,610,"(20.7, 40.4]",99 yrs,1.3548763119837628,103.7531380430425
2005000,84.0,Floor 06-10,1,3,20,Strata,SHUNFU ROAD,JADESCAPE,RCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.3518148538609245,103.8382982223072
2538000,113.0,Floor 06-10,1,3,10,Strata,RIVER VALLEY ROAD,VALLEY PARK,CCR,2024-01-01,610,"(138.9, 158.6]",999 yrs,1.293173476169185,103.82857764482874
918888,89.0,Floor 06-10,1,3,18,Strata,SIMEI STREET 1,MELVILLE PARK,OCR,2024-01-01,610,"(20.7, 40.4]",99 yrs,1.3467311803366386,103.95860745763389
2190000,126.0,Floor 01-05,1,3,23,Strata,HILLVIEW AVENUE,HILLINGTON GREEN,OCR,2024-01-01,610,"(138.9, 158.6]",999 yrs,1.3603444064304366,103.76451501410982
1460000,99.0,Floor 06-10,1,3,18,Strata,PASIR RIS GROVE,THE PALETTE,OCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.3701355162540982,103.94372780887088
1210000,130.0,Floor 06-10,1,3,18,Strata,SIMEI STREET 1,MELVILLE PARK,OCR,2024-01-01,610,"(20.7, 40.4]",99 yrs,1.3467311803366386,103.95860745763389
1400000,65.0,Floor 11-15,1,2,13,Strata,POTONG PASIR AVENUE 1,THE TRE VER,RCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.3364923386851888,103.86562886475465
1180000,86.0,Floor 16-20,1,3,19,Strata,PUNGGOL FIELD WALK,FLO RESIDENCE,OCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.391989302213717,103.9137514009559
780000,49.0,Floor 11-15,1,3,18,Strata,TAMPINES STREET 86,Q BAY RESIDENCES,OCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.3512844009932277,103.92717471706622
2638888,127.0,Floor 26-30,1,3,3,Strata,ALEXANDRA VIEW,THE METROPOLITAN CONDOMINIUM,RCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.2904773421945972,103.81601645093934
880000,53.0,Floor 01-05,1,3,16,Strata,BEDOK RISE,THE GLADES,OCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.3270811524845063,103.947772361153
2180000,122.0,Floor 06-10,1,3,16,Strata,BAYSHORE ROAD,COSTA DEL SOL,OCR,2024-01-01,610,"(20.7, 40.4]",99 yrs,1.3119948568752398,103.94027285891836
1550000,120.0,Floor 06-10,1,3,26,Strata,YIO CHU KANG ROAD,SEASONS PARK,OCR,2024-01-01,610,"(20.7, 40.4]",99 yrs,1.3851278501653022,103.83926218690694
1585000,116.0,Floor 01-05,1,3,26,Strata,YIO CHU KANG ROAD,SEASONS PARK,OCR,2024-01-01,610,"(20.7, 40.4]",99 yrs,1.3851278501653022,103.83926218690694
2295888,146.0,Floor 01-05,1,3,5,Strata,WEST COAST ROAD,VARSITY PARK CONDOMINIUM,OCR,2024-01-01,610,"(20.7, 40.4]",99 yrs,1.294455883210807,103.76892031268659
1240000,66.0,Floor 01-05,1,3,5,Strata,JALAN LEMPENG,THE TRILINQ,OCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.3186313361523327,103.76113716107005
800000,55.0,Floor 01-05,1,3,18,Strata,ELIAS ROAD,STRATUM,OCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.3800439315231823,103.94457970733826
1470000,98.0,Floor 11-15,1,3,19,Strata,UPPER SERANGOON VIEW,BOATHOUSE RESIDENCES,OCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.3760117099323512,103.90242737356935
1300000,108.0,Floor 11-15,1,3,22,Strata,JURONG EAST STREET 32,THE MAYFAIR,OCR,2024-01-01,610,"(20.7, 40.4]",99 yrs,1.3461154814996137,103.73358703724621
1880000,132.0,Floor 06-10,1,3,18,Strata,TAMPINES STREET 86,THE SANTORINI,OCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.351666239568172,103.9281656881896
1500000,104.0,Floor 01-05,1,3,18,Strata,TAMPINES STREET 86,Q BAY RESIDENCES,OCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.3512844009932277,103.92717471706622
1690000,75.0,Floor 31-35,1,3,20,Strata,BISHAN STREET 15,SKY VUE,RCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.3527606992939187,103.85096310756208
3280000,221.0,Floor 11-15,1,3,9,Strata,LEONIE HILL,HORIZON TOWERS,CCR,2024-01-01,610,"(40.4, 60.1]",99 yrs,1.297599081865104,103.83267778471247
3200000,215.0,Floor 06-10,1,3,9,Strata,LEONIE HILL,HORIZON TOWERS,CCR,2024-01-01,610,"(40.4, 60.1]",99 yrs,1.297599081865104,103.83267778471247
1160000,108.0,Floor 01-05,1,3,27,Strata,JALAN MATA AYER,EUPHONY GARDENS,OCR,2024-01-01,610,"(20.7, 40.4]",99 yrs,1.4256938391032905,103.82449333770866
1280000,107.0,Floor 01-05,1,3,20,Strata,ANG MO KIO AVENUE 9,FAR HORIZON GARDENS,OCR,2024-01-01,610,"(40.4, 60.1]",99 yrs,1.3832182826434607,103.8392051042974
3150000,333.0,Floor -,1,3,16,Strata,KEW CRESCENT,KEW GREEN,OCR,2024-01-01,610,"(20.7, 40.4]",99 yrs,1.318585090885902,103.95006204738374
2195000,115.0,Floor 11-15,1,3,16,Strata,BAYSHORE ROAD,COSTA DEL SOL,OCR,2024-01-01,610,"(20.7, 40.4]",99 yrs,1.3119948568752398,103.94027285891836
2868000,145.0,Floor 31-35,1,3,12,Strata,LORONG 3 TOA PAYOH,TREVISTA,RCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.3380950575574184,103.84677579753769
1558000,97.0,Floor 06-10,1,3,19,Strata,PUNGGOL WALK,A TREASURE TROVE,OCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.4057553714731503,103.90028350113974
1666000,123.0,Floor 06-10,1,3,16,Strata,BEDOK RESERVOIR VIEW,AQUARIUS BY THE PARK,OCR,2024-01-01,610,"(20.7, 40.4]",99 yrs,1.33740523107706,103.93570827628642
1020000,73.0,Floor 11-15,1,3,27,Strata,YISHUN CLOSE,SYMPHONY SUITES,OCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.4357593553250754,103.84435098976314
1830000,95.0,Floor 16-20,1,3,14,Strata,DAKOTA CRESCENT,DAKOTA RESIDENCES,RCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.3063591636500222,103.88705800833768
2000000,190.0,Floor 01-05,1,3,18,Strata,SIMEI RISE,SAVANNAH CONDOPARK,OCR,2024-01-01,610,"(20.7, 40.4]",99 yrs,1.3498379911226237,103.96078350381738
2260000,129.0,Floor 11-15,1,3,15,Strata,TANJONG RHU ROAD,CASUARINA COVE,RCR,2024-01-01,610,"(20.7, 40.4]",99 yrs,1.2974619167226888,103.87414832700462
2270000,120.0,Floor 06-10,1,3,10,Strata,TANGLIN ROAD,TANGLIN REGENCY,CCR,2024-01-01,610,"(20.7, 40.4]",99 yrs,1.29197417606614,103.81656975165205
1520000,97.0,Floor 11-15,1,3,19,Strata,PUNGGOL WALK,A TREASURE TROVE,OCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.4057553714731503,103.90028350113974
1050000,74.0,Floor 01-05,1,3,18,Strata,TAMPINES STREET 86,Q BAY RESIDENCES,OCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.3512844009932277,103.92717471706622
2348000,118.0,Floor 26-30,1,3,12,Strata,LORONG 3 TOA PAYOH,TREVISTA,RCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.3380950575574184,103.84677579753769
1650000,135.0,Floor 06-10,1,3,18,Strata,SIMEI RISE,SAVANNAH CONDOPARK,OCR,2024-01-01,610,"(20.7, 40.4]",99 yrs,1.3498379911226237,103.96078350381738
1638000,104.0,Floor 11-15,1,3,18,Strata,TAMPINES STREET 86,Q BAY RESIDENCES,OCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.3512844009932277,103.92717471706622
1950000,122.0,Floor 16-20,1,3,5,Strata,DOVER RISE,HERITAGE VIEW,RCR,2024-01-01,610,"(20.7, 40.4]",99 yrs,1.304416722314186,103.78427862672272
1835000,74.0,Floor 11-15,1,3,3,Strata,PRINCE CHARLES CRESCENT,PRINCIPAL GARDEN,RCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.292375067444936,103.82283669393537
2375000,142.0,Floor 06-10,1,3,23,Strata,HILLVIEW AVENUE,HILLINGTON GREEN,OCR,2024-01-01,610,"(138.9, 158.6]",999 yrs,1.3603444064304366,103.76451501410982
2534888,100.0,Floor 11-15,1,1,3,Strata,CHIN SWEE ROAD,THE LANDMARK,RCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.2861077603445534,103.83957867557254
1780000,118.0,Floor 11-15,1,3,16,Strata,BEDOK RESERVOIR ROAD,BAYWATER,OCR,2024-01-01,610,"(20.7, 40.4]",99 yrs,1.3374258645094699,103.93252758902545
3200000,225.0,Floor 26-30,1,3,8,Strata,STURDEE ROAD,KERRISDALE,RCR,2024-01-01,610,"(20.7, 40.4]",99 yrs,1.3135423035632199,103.85837937819872
2580000,162.0,Floor 11-15,1,3,18,Strata,PASIR RIS GROVE,COCO PALMS,OCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.371521364748365,103.94646450594917
735000,49.0,Floor 06-10,1,3,18,Strata,TAMPINES STREET 86,THE SANTORINI,OCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.351666239568172,103.9281656881896
1970000,129.0,Floor 01-05,1,3,28,Strata,FERNVALE LINK,H2O RESIDENCES,OCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.3925346734390527,103.88056693152794
1000000,74.0,Floor 01-05,1,3,28,Strata,FERNVALE LINK,H2O RESIDENCES,OCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.3925346734390527,103.88056693152794
1695000,121.0,Floor 06-10,1,3,18,Strata,PASIR RIS LINK,SEASTRAND,OCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.3755605509020774,103.96107272475818
1390000,86.0,Floor 01-05,1,3,16,Strata,BEDOK RESERVOIR ROAD,WATERFRONT KEY,OCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.3371448743418242,103.9306484071531
1510000,109.0,Floor 01-05,1,3,18,Strata,PASIR RIS GROVE,THE PALETTE,OCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.3701355162540982,103.94372780887088
3380000,160.0,Floor 26-30,1,3,10,Strata,LEEDON HEIGHTS,D'LEEDON,CCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.3162805968110476,103.80451979423779
1270000,59.0,Floor 11-15,1,3,10,Strata,LEEDON HEIGHTS,D'LEEDON,CCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.3162805968110476,103.80451979423779
1400000,76.0,Floor 01-05,1,3,22,Strata,JURONG LAKE LINK,LAKE GRANDE,OCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.3455985411442866,103.72402304021799
938000,89.0,Floor 01-05,1,3,27,Strata,YISHUN STREET 81,ORCHID PARK CONDOMINIUM,OCR,2024-01-01,610,"(20.7, 40.4]",99 yrs,1.4132161422396983,103.83484157476137
1200000,72.0,Floor 11-15,1,3,23,Strata,CHESTNUT AVENUE,ECO SANCTUARY,OCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.37084569109685,103.77571903637534
1668000,87.0,Floor 16-20,1,3,12,Strata,WHAMPOA EAST,EIGHT RIVERSUITES,RCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.321335334802869,103.86458734279024
1470000,76.0,Floor 06-10,1,3,22,Strata,JURONG LAKE LINK,LAKE GRANDE,OCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.3455985411442866,103.72402304021799
1430400,46.0,Floor 36-40,1,1,3,Strata,CHIN SWEE ROAD,THE LANDMARK,RCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.2861077603445534,103.83957867557254
1100000,79.0,Floor 01-05,1,3,28,Strata,FERNVALE LINK,H2O RESIDENCES,OCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.3925346734390527,103.88056693152794
1630000,128.0,Floor 06-10,1,3,22,Strata,JURONG EAST AVENUE 1,PARC OASIS,OCR,2024-01-01,610,"(20.7, 40.4]",99 yrs,1.3441907037770795,103.73336179099852
770000,49.0,Floor 11-15,1,3,18,Strata,TAMPINES STREET 86,THE SANTORINI,OCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.351666239568172,103.9281656881896
1320000,94.0,Floor 06-10,1,3,19,Strata,PUNGGOL FIELD WALK,FLO RESIDENCE,OCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.391989302213717,103.9137514009559
2340000,107.0,Floor 11-15,1,1,21,Strata,BROOKVALE DRIVE,KI RESIDENCES AT BROOKVALE,OCR,2024-01-01,610,"(138.9, 158.6]",999 yrs,1.329273637813376,103.77013712751193
1835000,181.0,Floor 01-05,1,3,22,Strata,JURONG EAST STREET 13,IVORY HEIGHTS,OCR,2024-01-01,610,"(20.7, 40.4]",100 yrs,1.3343003109547553,103.73779544915662
880000,89.0,Floor 01-05,1,3,18,Strata,SIMEI STREET 1,MELVILLE PARK,OCR,2024-01-01,610,"(20.7, 40.4]",99 yrs,1.3467311803366386,103.95860745763389
1900000,117.0,Floor 06-10,1,3,18,Strata,PASIR RIS GROVE,COCO PALMS,OCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.371521364748365,103.94646450594917
1660000,141.0,Floor 01-05,1,3,27,Strata,MILTONIA CLOSE,THE MILTONIA RESIDENCES,OCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.4168204043347123,103.84895919261663
1490000,114.0,Floor 16-20,1,3,22,Strata,JURONG EAST AVENUE 1,PARC OASIS,OCR,2024-01-01,610,"(20.7, 40.4]",99 yrs,1.3441907037770795,103.73336179099852
1490000,114.0,Floor 06-10,1,3,22,Strata,JURONG EAST AVENUE 1,PARC OASIS,OCR,2024-01-01,610,"(20.7, 40.4]",99 yrs,1.3441907037770795,103.73336179099852
1220000,96.0,Floor 01-05,1,3,5,Strata,FABER HEIGHTS,FABER CREST,OCR,2024-01-01,610,"(20.7, 40.4]",99 yrs,1.3232459039951459,103.75737161539601
1320000,65.0,Floor 01-05,1,2,13,Strata,POTONG PASIR AVENUE 1,THE TRE VER,RCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.3364923386851888,103.86562886475465
1000000,70.0,Floor 06-10,1,3,18,Strata,TAMPINES STREET 86,THE SANTORINI,OCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.351666239568172,103.9281656881896
722000,45.0,Floor 06-10,1,3,27,Strata,MILTONIA CLOSE,SKIES MILTONIA,OCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.4183506626151359,103.84727447481382
960000,80.0,Floor 11-15,1,3,27,Strata,CANBERRA DRIVE,EIGHT COURTYARDS,OCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.438788976699242,103.83104275841204
732000,49.0,Floor 01-05,1,3,18,Strata,TAMPINES STREET 86,THE SANTORINI,OCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.351666239568172,103.9281656881896
1430000,65.0,Floor 16-20,1,2,13,Strata,POTONG PASIR AVENUE 1,THE TRE VER,RCR,2024-01-01,610,"(0.803, 20.7]",99 yrs,1.3364923386851888,103.86562886475465
1630000,128.0,Floor 11-15,1,3,22,Strata,JURONG EAST AVENUE 1,PARC OASIS,OCR,2024-01-01,610,"(20.7, 40.4]",99 yrs,1.3441907037770795,103.73336179099852
1850000,100.0,Floor 11-15,1,3,4,Strata,DEPOT ROAD,THE INTERLACE,RCR,2024-02-01,641,"(0.803, 20.7]",99 yrs,1.282201354238727,103.803023755865
1020000,79.0,Floor 01-05,1,3,25,Strata,WOODGROVE AVENUE,WOODHAVEN,OCR,2024-02-01,641,"(0.803, 20.7]",99 yrs,1.4309435202293415,103.78398122071216
920000,72.0,Floor 01-05,1,3,17,Strata,FLORA DRIVE,PARC OLYMPIA,OCR,2024-02-01,641,"(0.803, 20.7]",99 yrs,1.3550944641778178,103.96472821596231
1950000,163.0,Floor 11-15,1,3,21,Strata,PINE GROVE,PINE GROVE,RCR,2024-02-01,641,"(40.4, 60.1]",99 yrs,1.3181518165355872,103.77514003548278
1000000,68.0,Floor 06-10,1,3,15,Strata,SIGLAP ROAD,MANDARIN GARDENS,OCR,2024-02-01,641,"(40.4, 60.1]",99 yrs,1.3076987548584407,103.9251069477117
2500000,126.0,Floor 06-10,1,3,10,Strata,LEEDON HEIGHTS,D'LEEDON,CCR,2024-02-01,641,"(0.803, 20.7]",99 yrs,1.3162805968110476,103.80451979423779
1930000,71.0,Floor 11-15,1,3,9,Strata,MARTIN PLACE,MARTIN MODERN,CCR,2024-02-01,641,"(0.803, 20.7]",99 yrs,1.2934966639402599,103.83810491011175
1450000,79.0,Floor 06-10,1,3,10,Strata,TANGLIN ROAD,TANGLIN REGENCY,CCR,2024-02-01,641,"(20.7, 40.4]",99 yrs,1.29197417606614,103.81656975165205
4400000,341.0,Floor 01-05,1,3,10,Strata,MOUNT SINAI LANE,GLENTREES,CCR,2024-02-01,641,"(138.9, 158.6]",999 yrs,1.3164462601101783,103.78531577001618
1300000,113.0,Floor 11-15,1,3,23,Strata,HONG SAN WALK,PALM GARDENS,OCR,2024-02-01,641,"(20.7, 40.4]",99 yrs,1.378074569438784,103.74788171381469
3850000,341.0,Floor 16-20,1,3,4,Strata,DEPOT ROAD,THE INTERLACE,RCR,2024-02-01,641,"(0.803, 20.7]",99 yrs,1.282201354238727,103.803023755865
2180000,103.0,Floor 06-10,1,2,13,Strata,POTONG PASIR AVENUE 1,THE TRE VER,RCR,2024-02-01,641,"(0.803, 20.7]",99 yrs,1.3364923386851888,103.86562886475465
825000,61.0,Floor 06-10,1,3,17,Strata,FLORA DRIVE,PARC OLYMPIA,OCR,2024-02-01,641,"(0.803, 20.7]",99 yrs,1.3550944641778178,103.96472821596231
2050000,99.0,Floor 06-10,1,3,15,Strata,MARINE PARADE ROAD,SILVERSEA,RCR,2024-02-01,641,"(0.803, 20.7]",99 yrs,1.2999959196569835,103.90310061621811
2100000,125.0,Floor 01-05,1,3,14,Strata,JALAN KEMBANGAN,THE TRUMPS,OCR,2024-02-01,641,"(20.7, 40.4]",99 yrs,1.3200261026136886,103.91348728951152
2180000,146.0,Floor 16-20,1,3,15,Strata,SIGLAP ROAD,MANDARIN GARDENS,OCR,2024-02-01,641,"(40.4, 60.1]",99 yrs,1.3076987548584407,103.9251069477117
1315000,91.0,Floor 21-25,1,3,16,Strata,BAYSHORE ROAD,THE BAYSHORE,OCR,2024-02-01,641,"(20.7, 40.4]",99 yrs,1.31261384042124,103.9393340072967
3435888,163.0,Floor 26-30,1,3,10,Strata,LEEDON HEIGHTS,D'LEEDON,CCR,2024-02-01,641,"(0.803, 20.7]",99 yrs,1.3162805968110476,103.80451979423779
860000,39.0,Floor 11-15,1,3,8,Strata,BEATTY ROAD,STURDEE RESIDENCES,RCR,2024-02-01,641,"(0.803, 20.7]",99 yrs,1.3129169524829627,103.85904706821341
2750000,280.0,Floor 01-05,1,3,17,Strata,FLORA DRIVE,PALM ISLES,OCR,2024-02-01,641,"(0.803, 20.7]",99 yrs,1.356043017648034,103.96394108385833
1750000,91.0,Floor 21-25,1,3,12,Strata,WHAMPOA EAST,EIGHT RIVERSUITES,RCR,2024-02-01,641,"(0.803, 20.7]",99 yrs,1.321335334802869,103.86458734279024
828888,41.0,Floor 16-20,1,3,12,Strata,WHAMPOA EAST,EIGHT RIVERSUITES,RCR,2024-02-01,641,"(0.803, 20.7]",99 yrs,1.321335334802869,103.86458734279024
1800000,128.0,Floor 06-10,1,3,16,Strata,BEDOK RESERVOIR VIEW,THE CLEARWATER,OCR,2024-02-01,641,"(20.7, 40.4]",99 yrs,1.3374009394508386,103.93469854954995
1300000,77.0,Floor 16-20,1,3,23,Strata,HILLVIEW RISE,KINGSFORD . HILLVIEW PEAK,OCR,2024-02-01,641,"(0.803, 20.7]",99 yrs,1.364790399712292,103.76416893366392
1540000,103.0,Floor 01-05,1,3,19,Strata,HOUGANG STREET 11,THE MINTON,OCR,2024-02-01,641,"(0.803, 20.7]",99 yrs,1.3514444034172692,103.88181731927492
1430000,65.0,Floor 11-15,1,2,13,Strata,POTONG PASIR AVENUE 1,THE TRE VER,RCR,2024-02-01,641,"(0.803, 20.7]",99 yrs,1.3364923386851888,103.86562886475465
980888,91.0,Floor 01-05,1,3,23,Strata,HONG SAN WALK,PALM GARDENS,OCR,2024-02-01,641,"(20.7, 40.4]",99 yrs,1.378074569438784,103.74788171381469
1390000,91.0,Floor 01-05,1,3,5,Strata,WEST COAST CRESCENT,SEAHILL,OCR,2024-02-01,641,"(0.803, 20.7]",99 yrs,1.2989145936878803,103.76445303124956
2050000,178.0,Floor 01-05,1,3,16,Strata,BEDOK RESERVOIR VIEW,THE CLEARWATER,OCR,2024-02-01,641,"(20.7, 40.4]",99 yrs,1.3374009394508386,103.93469854954995
1150000,99.0,Floor 06-10,1,3,22,Strata,CORPORATION ROAD,PARC VISTA,OCR,2024-02-01,641,"(20.7, 40.4]",99 yrs,1.3447771008029061,103.71700553481551
1470000,116.0,Floor 06-10,1,3,22,Strata,CORPORATION ROAD,PARC VISTA,OCR,2024-02-01,641,"(20.7, 40.4]",99 yrs,1.3447771008029061,103.71700553481551
1250000,53.0,Floor 16-20,1,3,8,Strata,BEATTY ROAD,STURDEE RESIDENCES,RCR,2024-02-01,641,"(0.803, 20.7]",99 yrs,1.3129169524829627,103.85904706821341
2130000,141.0,Floor 01-05,1,3,19,Strata,SERANGOON AVENUE 2,SUNGLADE,OCR,2024-02-01,641,"(20.7, 40.4]",99 yrs,1.3489758319129923,103.87098454662382
2500000,127.0,Floor 01-05,1,3,10,Strata,DUCHESS AVENUE,DUCHESS CREST,CCR,2024-02-01,641,"(20.7, 40.4]",99 yrs,1.3246642552344807,103.80299150928501
2200000,116.0,Floor 11-15,1,3,5,Strata,WEST COAST PARK,BOTANNIA,OCR,2024-02-01,641,"(79.8, 99.5]",956 yrs,1.3187335610612183,103.75462194912517
1260000,108.0,Floor 01-05,1,3,26,Strata,TRANSIT ROAD,FOREST HILLS CONDOMINIUM,OCR,2024-02-01,641,"(20.7, 40.4]",99 yrs,1.4042880284735157,103.81774894855145
2138000,90.0,Floor 01-05,1,3,15,Strata,MARINE PARADE ROAD,SILVERSEA,RCR,2024-02-01,641,"(0.803, 20.7]",99 yrs,1.2999959196569835,103.90310061621811
1750000,86.0,Floor 21-25,1,3,8,Strata,JELLICOE ROAD,CITYLIGHTS,RCR,2024-02-01,641,"(20.7, 40.4]",99 yrs,1.3082758122416234,103.86311741978174
2400000,205.0,Floor 16-20,1,3,19,Strata,EDGEDALE PLAINS,RIVER ISLES,OCR,2024-02-01,641,"(0.803, 20.7]",99 yrs,1.3970455925093976,103.91371813155966
3600000,195.0,Floor 01-05,1,3,4,Strata,KEPPEL BAY DRIVE,CARIBBEAN AT KEPPEL BAY,RCR,2024-02-01,641,"(20.7, 40.4]",99 yrs,1.2673609389443514,103.81460470412294
